71, 104, 132, 161, 350, 421 (11)
71, 104, 132, 161, 350, 459 (11)
71, 104, 132, 234, 350, 421 (11)
71, 104, 132, 234, 350, 459 (11)
71, 104, 161, 234, 350, 421 (11)
71, 104, 161, 234, 350, 459 (11)
71, 110, 307, 328, 338, 401 (14)
71, 132, 161, 234, 350, 421 (11)
71, 132, 161, 234, 350, 459 (11)
71, 161, 242, 280, 368, 421 (11)
71, 161, 242, 280, 368, 427 (11)
71, 161, 242, 280, 421, 427 (12)
71, 161, 242, 368, 421, 427 (12)
71, 161, 280, 368, 421, 427 (12)
71, 205, 300, 377, 394, 438 (15)
71, 205, 300, 377, 394, 480 (14)
71, 205, 300, 377, 438, 480 (15)
71, 205, 300, 394, 438, 480 (14)
71, 205, 377, 394, 438, 480 (14)
71, 242, 280, 368, 421, 427 (12)
71, 300, 377, 394, 438, 480 (14)
73, 82, 100, 125, 470, 477 (11)
73, 82, 100, 125, 470, 489 (12)
73, 82, 100, 125, 477, 489 (12)
73, 82, 100, 470, 477, 489 (11)
73, 82, 125, 470, 477, 489 (11)
73, 100, 125, 470, 477, 489 (12)
73, 132, 222, 316, 343, 430 (11)
79, 286, 308, 319, 400, 467 (10)
82, 97, 175, 309, 377, 461 (10)
82, 97, 175, 309, 377, 494 (10)
82, 97, 175, 309, 461, 494 (10)
82, 97, 175, 377, 461, 494 (10)
82, 97, 309, 377, 461, 494 (10)
82, 100, 125, 470, 477, 489 (12)
82, 175, 309, 377, 461, 494 (10)
89, 163, 217, 266, 465, 478 (15)
89, 163, 217, 266, 465, 489 (15)
89, 163, 217, 266, 478, 489 (15)
89, 163, 217, 465, 478, 489 (15)
89, 163, 266, 465, 478, 489 (16)
89, 217, 266, 465, 478, 489 (16)
90, 175, 204, 205, 364, 373 (11)
90, 175, 204, 205, 364, 438 (10)
90, 175, 204, 205, 373, 438 (10)
90, 175, 204, 364, 373, 438 (10)
90, 175, 205, 364, 373, 438 (11)
90, 204, 205, 364, 373, 438 (10)
91, 143, 216, 217, 241, 286 (12)
91, 143, 216, 217, 241, 290 (11)
91, 143, 216, 217, 249, 286 (10)
91, 143, 216, 217, 249, 290 (10)
91, 143, 216, 217, 286, 290 (12)
91, 143, 216, 241, 286, 290 (11)
91, 143, 216, 249, 286, 290 (10)
91, 143, 217, 241, 286, 290 (11)
91, 143, 217, 249, 286, 290 (10)
91, 216, 217, 241, 286, 290 (11)
91, 216, 217, 249, 286, 290 (10)
93, 108, 185, 354, 420, 489 (16)
97, 175, 309, 377, 461, 494 (10)
97, 226, 276, 300, 335, 449 (10)
98, 112, 198, 263, 354, 392 (12)
104, 132, 161, 234, 350, 421 (12)
104, 132, 161, 234, 350, 459 (12)
104, 132, 161, 234, 421, 459 (10)
104, 132, 161, 350, 421, 459 (10)
104, 132, 234, 350, 421, 459 (10)
104, 161, 234, 350, 421, 459 (10)
105, 112, 120, 154, 343, 360 (16)
105, 112, 120, 154, 343, 405 (15)
105, 112, 120, 154, 343, 419 (14)
105, 112, 120, 154, 360, 405 (15)
105, 112, 120, 154, 360, 419 (14)
105, 112, 120, 154, 405, 419 (13)
105, 112, 120, 343, 360, 405 (16)
105, 112, 120, 343, 360, 419 (15)
105, 112, 120, 343, 405, 419 (14)
105, 112, 120, 360, 405, 419 (14)
105, 112, 154, 343, 360, 405 (15)
105, 112, 154, 343, 360, 419 (14)
105, 112, 154, 343, 405, 419 (13)
105, 112, 154, 360, 405, 419 (13)
105, 112, 343, 360, 405, 419 (14)
105, 120, 154, 343, 360, 405 (16)
105, 120, 154, 343, 360, 419 (15)
105, 120, 154, 343, 405, 419 (14)
105, 120, 154, 360, 405, 419 (14)
105, 120, 343, 360, 405, 419 (15)
105, 154, 343, 360, 405, 419 (14)
110, 118, 204, 207, 222, 474 (10)
110, 156, 165, 263, 277, 427 (16)
111, 229, 242, 354, 443, 494 (11)
112, 120, 154, 343, 360, 405 (15)
112, 120, 154, 343, 360, 419 (14)
112, 120, 154, 343, 405, 419 (13)
112, 120, 154, 360, 405, 419 (13)
112, 120, 343, 360, 405, 419 (14)
112, 154, 343, 360, 405, 419 (13)
112, 183, 236, 280, 308, 368 (12)
115, 177, 265, 307, 334, 496 (15)
115, 196, 249, 285, 289, 362 (14)
115, 196, 249, 285, 289, 443 (14)
115, 196, 249, 285, 289, 470 (14)
115, 196, 249, 285, 362, 443 (14)
115, 196, 249, 285, 362, 470 (14)
115, 196, 249, 285, 443, 470 (14)
115, 196, 249, 289, 362, 443 (15)
115, 196, 249, 289, 362, 470 (15)
115, 196, 249, 289, 443, 470 (15)
115, 196, 249, 362, 443, 470 (15)
115, 196, 285, 289, 362, 443 (16)
115, 196, 285, 289, 362, 470 (16)
115, 196, 285, 289, 443, 470 (16)
115, 196, 285, 362, 443, 470 (16)
115, 196, 289, 362, 443, 470 (17)
115, 249, 285, 289, 362, 443 (14)
115, 249, 285, 289, 362, 470 (14)
115, 249, 285, 289, 443, 470 (14)
115, 249, 285, 362, 443, 470 (14)
115, 249, 289, 362, 443, 470 (15)
115, 285, 289, 362, 443, 470 (16)
120, 132, 160, 350, 419, 438 (11)
120, 132, 160, 350, 419, 490 (11)
120, 132, 160, 350, 438, 490 (12)
120, 132, 160, 419, 438, 490 (11)
120, 132, 350, 419, 438, 490 (11)
120, 154, 343, 360, 405, 419 (14)
120, 160, 350, 419, 438, 490 (11)
120, 190, 322, 367, 414, 486 (11)
120, 190, 322, 367, 414, 490 (11)
120, 190, 322, 367, 486, 490 (11)
120, 190, 322, 414, 486, 490 (11)
120, 190, 367, 414, 486, 490 (11)
120, 322, 367, 414, 486, 490 (11)
124, 205, 266, 326, 411, 480 (14)
127, 175, 279, 381, 414, 427 (14)
127, 175, 279, 381, 414, 428 (14)
127, 175, 279, 381, 427, 428 (14)
127, 175, 279, 414, 427, 428 (15)
127, 175, 381, 414, 427, 428 (14)
127, 279, 381, 414, 427, 428 (15)
130, 143, 159, 177, 240, 393 (11)
130, 156, 266, 276, 356, 390 (10)
130, 180, 230, 239, 285, 299 (11)
130, 180, 230, 239, 285, 354 (11)
130, 180, 230, 239, 299, 354 (11)
130, 180, 230, 285, 299, 354 (11)
130, 180, 239, 285, 299, 354 (13)
130, 230, 239, 285, 299, 354 (12)
132, 145, 322, 346, 365, 408 (16)
132, 145, 322, 346, 365, 474 (15)
132, 145, 322, 346, 408, 474 (14)
132, 145, 322, 365, 408, 474 (15)
132, 145, 346, 365, 408, 474 (14)
132, 146, 234, 368, 390, 469 (13)
132, 160, 350, 419, 438, 490 (11)
132, 161, 234, 350, 421, 459 (10)
132, 322, 346, 365, 408, 474 (14)
140, 145, 197, 205, 239, 419 (11)
140, 145, 197, 205, 239, 475 (11)
140, 145, 197, 205, 419, 475 (11)
140, 145, 197, 239, 419, 475 (11)
140, 145, 205, 239, 419, 475 (13)
140, 162, 227, 242, 305, 470 (11)
140, 197, 205, 239, 419, 475 (12)
143, 216, 217, 241, 286, 290 (11)
143, 216, 217, 249, 286, 290 (10)
145, 162, 202, 217, 310, 461 (10)
145, 197, 205, 239, 419, 475 (12)
145, 210, 361, 367, 373, 494 (12)
145, 318, 368, 412, 427, 460 (12)
145, 318, 368, 412, 427, 474 (12)
145, 318, 368, 412, 460, 474 (12)
145, 318, 368, 427, 460, 474 (13)
145, 318, 412, 427, 460, 474 (12)
145, 322, 346, 365, 408, 474 (14)
145, 368, 412, 427, 460, 474 (13)
161, 242, 280, 368, 421, 427 (11)
163, 217, 266, 465, 478, 489 (15)
172, 352, 368, 459, 477, 492 (12)
175, 204, 205, 364, 373, 438 (10)
175, 279, 381, 414, 427, 428 (14)
177, 187, 195, 362, 415, 456 (11)
180, 230, 239, 285, 299, 354 (11)
183, 319, 339, 357, 377, 387 (12)
183, 319, 339, 357, 377, 460 (11)
183, 319, 339, 357, 387, 460 (11)
183, 319, 339, 377, 387, 460 (11)
183, 319, 357, 377, 387, 460 (12)
183, 339, 357, 377, 387, 460 (11)
187, 196, 217, 306, 333, 359 (15)
187, 196, 217, 306, 333, 413 (16)
187, 196, 217, 306, 333, 424 (16)
187, 196, 217, 306, 333, 443 (15)
187, 196, 217, 306, 333, 471 (15)
187, 196, 217, 306, 359, 413 (16)
187, 196, 217, 306, 359, 424 (16)
187, 196, 217, 306, 359, 443 (16)
187, 196, 217, 306, 359, 471 (15)
187, 196, 217, 306, 413, 424 (17)
187, 196, 217, 306, 413, 443 (16)
187, 196, 217, 306, 413, 471 (16)
187, 196, 217, 306, 424, 443 (16)
187, 196, 217, 306, 424, 471 (16)
187, 196, 217, 306, 443, 471 (15)
187, 196, 217, 333, 359, 413 (16)
187, 196, 217, 333, 359, 424 (16)
187, 196, 217, 333, 359, 443 (16)
187, 196, 217, 333, 359, 471 (15)
187, 196, 217, 333, 413, 424 (17)
187, 196, 217, 333, 413, 443 (16)
187, 196, 217, 333, 413, 471 (16)
187, 196, 217, 333, 424, 443 (16)
187, 196, 217, 333, 424, 471 (16)
187, 196, 217, 333, 443, 471 (15)
187, 196, 217, 359, 413, 424 (17)
187, 196, 217, 359, 413, 443 (17)
187, 196, 217, 359, 413, 471 (16)
187, 196, 217, 359, 424, 443 (17)
187, 196, 217, 359, 424, 471 (16)
187, 196, 217, 359, 443, 471 (16)
187, 196, 217, 413, 424, 443 (17)
187, 196, 217, 413, 424, 471 (17)
187, 196, 217, 413, 443, 471 (16)
187, 196, 217, 424, 443, 471 (16)
187, 196, 306, 333, 359, 413 (16)
187, 196, 306, 333, 359, 424 (16)
187, 196, 306, 333, 359, 443 (16)
187, 196, 306, 333, 359, 471 (15)
187, 196, 306, 333, 413, 424 (17)
187, 196, 306, 333, 413, 443 (16)
187, 196, 306, 333, 413, 471 (16)
187, 196, 306, 333, 424, 443 (16)
187, 196, 306, 333, 424, 471 (16)
187, 196, 306, 333, 443, 471 (15)
187, 196, 306, 359, 413, 424 (17)
187, 196, 306, 359, 413, 443 (17)
187, 196, 306, 359, 413, 471 (16)
187, 196, 306, 359, 424, 443 (17)
187, 196, 306, 359, 424, 471 (16)
187, 196, 306, 359, 443, 471 (16)
187, 196, 306, 413, 424, 443 (17)
187, 196, 306, 413, 424, 471 (17)
187, 196, 306, 413, 443, 471 (16)
187, 196, 306, 424, 443, 471 (16)
187, 196, 333, 359, 413, 424 (17)
187, 196, 333, 359, 413, 443 (17)
187, 196, 333, 359, 413, 471 (16)
187, 196, 333, 359, 424, 443 (17)
187, 196, 333, 359, 424, 471 (16)
187, 196, 333, 359, 443, 471 (16)
187, 196, 333, 413, 424, 443 (17)
187, 196, 333, 413, 424, 471 (17)
187, 196, 333, 413, 443, 471 (16)
187, 196, 333, 424, 443, 471 (16)
187, 196, 359, 413, 424, 443 (18)
187, 196, 359, 413, 424, 471 (17)
187, 196, 359, 413, 443, 471 (17)
187, 196, 359, 424, 443, 471 (17)
187, 196, 413, 424, 443, 471 (17)
187, 217, 306, 333, 359, 413 (15)
187, 217, 306, 333, 359, 424 (15)
187, 217, 306, 333, 359, 443 (15)
187, 217, 306, 333, 359, 471 (14)
187, 217, 306, 333, 413, 424 (16)
187, 217, 306, 333, 413, 443 (15)
187, 217, 306, 333, 413, 471 (15)
187, 217, 306, 333, 424, 443 (15)
187, 217, 306, 333, 424, 471 (15)
187, 217, 306, 333, 443, 471 (14)
187, 217, 306, 359, 413, 424 (16)
187, 217, 306, 359, 413, 443 (16)
187, 217, 306, 359, 413, 471 (15)
187, 217, 306, 359, 424, 443 (16)
187, 217, 306, 359, 424, 471 (15)
187, 217, 306, 359, 443, 471 (15)
187, 217, 306, 413, 424, 443 (16)
187, 217, 306, 413, 424, 471 (16)
187, 217, 306, 413, 443, 471 (15)
187, 217, 306, 424, 443, 471 (15)
187, 217, 333, 359, 413, 424 (17)
187, 217, 333, 359, 413, 443 (17)
187, 217, 333, 359, 413, 471 (16)
187, 217, 333, 359, 424, 443 (17)
187, 217, 333, 359, 424, 471 (16)
187, 217, 333, 359, 443, 471 (16)
187, 217, 333, 413, 424, 443 (17)
187, 217, 333, 413, 424, 471 (17)
187, 217, 333, 413, 443, 471 (16)
187, 217, 333, 424, 443, 471 (16)
187, 217, 359, 413, 424, 443 (18)
187, 217, 359, 413, 424, 471 (17)
187, 217, 359, 413, 443, 471 (17)
187, 217, 359, 424, 443, 471 (17)
187, 217, 413, 424, 443, 471 (17)
187, 306, 333, 359, 413, 424 (16)
187, 306, 333, 359, 413, 443 (16)
187, 306, 333, 359, 413, 471 (15)
187, 306, 333, 359, 424, 443 (16)
187, 306, 333, 359, 424, 471 (15)
187, 306, 333, 359, 443, 471 (15)
187, 306, 333, 413, 424, 443 (16)
187, 306, 333, 413, 424, 471 (16)
187, 306, 333, 413, 443, 471 (15)
187, 306, 333, 424, 443, 471 (15)
187, 306, 359, 413, 424, 443 (17)
187, 306, 359, 413, 424, 471 (16)
187, 306, 359, 413, 443, 471 (16)
187, 306, 359, 424, 443, 471 (16)
187, 306, 413, 424, 443, 471 (16)
187, 333, 359, 413, 424, 443 (18)
187, 333, 359, 413, 424, 471 (17)
187, 333, 359, 413, 443, 471 (17)
187, 333, 359, 424, 443, 471 (17)
187, 333, 413, 424, 443, 471 (17)
187, 359, 413, 424, 443, 471 (18)
190, 322, 367, 414, 486, 490 (11)
196, 217, 306, 333, 359, 413 (16)
196, 217, 306, 333, 359, 424 (16)
196, 217, 306, 333, 359, 443 (16)
196, 217, 306, 333, 359, 471 (15)
196, 217, 306, 333, 413, 424 (17)
196, 217, 306, 333, 413, 443 (16)
196, 217, 306, 333, 413, 471 (16)
196, 217, 306, 333, 424, 443 (16)
196, 217, 306, 333, 424, 471 (16)
196, 217, 306, 333, 443, 471 (15)
196, 217, 306, 359, 413, 424 (17)
196, 217, 306, 359, 413, 443 (17)
196, 217, 306, 359, 413, 471 (16)
196, 217, 306, 359, 424, 443 (17)
196, 217, 306, 359, 424, 471 (16)
196, 217, 306, 359, 443, 471 (16)
196, 217, 306, 413, 424, 443 (17)
196, 217, 306, 413, 424, 471 (17)
196, 217, 306, 413, 443, 471 (16)
196, 217, 306, 424, 443, 471 (16)
196, 217, 333, 359, 413, 424 (17)
196, 217, 333, 359, 413, 443 (17)
196, 217, 333, 359, 413, 471 (16)
196, 217, 333, 359, 424, 443 (17)
196, 217, 333, 359, 424, 471 (16)
196, 217, 333, 359, 443, 471 (16)
196, 217, 333, 413, 424, 443 (17)
196, 217, 333, 413, 424, 471 (17)
196, 217, 333, 413, 443, 471 (16)
196, 217, 333, 424, 443, 471 (16)
196, 217, 359, 413, 424, 443 (18)
196, 217, 359, 413, 424, 471 (17)
196, 217, 359, 413, 443, 471 (17)
196, 217, 359, 424, 443, 471 (17)
196, 217, 413, 424, 443, 471 (17)
196, 249, 285, 289, 362, 443 (15)
196, 249, 285, 289, 362, 470 (15)
196, 249, 285, 289, 443, 470 (15)
196, 249, 285, 362, 443, 470 (15)
196, 249, 289, 362, 443, 470 (16)
196, 285, 289, 362, 443, 470 (17)
196, 306, 333, 359, 413, 424 (17)
196, 306, 333, 359, 413, 443 (17)
196, 306, 333, 359, 413, 471 (16)
196, 306, 333, 359, 424, 443 (17)
196, 306, 333, 359, 424, 471 (16)
196, 306, 333, 359, 443, 471 (16)
196, 306, 333, 413, 424, 443 (17)
196, 306, 333, 413, 424, 471 (17)
196, 306, 333, 413, 443, 471 (16)
196, 306, 333, 424, 443, 471 (16)
196, 306, 359, 413, 424, 443 (18)
196, 306, 359, 413, 424, 471 (17)
196, 306, 359, 413, 443, 471 (17)
196, 306, 359, 424, 443, 471 (17)
196, 306, 413, 424, 443, 471 (17)
196, 333, 359, 413, 424, 443 (18)
196, 333, 359, 413, 424, 471 (17)
196, 333, 359, 413, 443, 471 (17)
196, 333, 359, 424, 443, 471 (17)
196, 333, 413, 424, 443, 471 (17)
196, 359, 413, 424, 443, 471 (18)
201, 332, 350, 362, 381, 477 (13)
202, 229, 349, 361, 460, 490 (10)
205, 300, 377, 394, 438, 480 (14)
216, 286, 338, 354, 402, 414 (16)
216, 286, 338, 354, 402, 442 (16)
216, 286, 338, 354, 402, 470 (15)
216, 286, 338, 354, 414, 442 (16)
216, 286, 338, 354, 414, 470 (15)
216, 286, 338, 354, 442, 470 (15)
216, 286, 338, 402, 414, 442 (16)
216, 286, 338, 402, 414, 470 (15)
216, 286, 338, 402, 442, 470 (15)
216, 286, 338, 414, 442, 470 (15)
216, 286, 354, 402, 414, 442 (16)
216, 286, 354, 402, 414, 470 (15)
216, 286, 354, 402, 442, 470 (15)
216, 286, 354, 414, 442, 470 (15)
216, 286, 402, 414, 442, 470 (15)
216, 338, 354, 402, 414, 442 (16)
216, 338, 354, 402, 414, 470 (15)
216, 338, 354, 402, 442, 470 (15)
216, 338, 354, 414, 442, 470 (15)
216, 338, 402, 414, 442, 470 (15)
216, 354, 402, 414, 442, 470 (15)
217, 306, 333, 359, 413, 424 (17)
217, 306, 333, 359, 413, 443 (17)
217, 306, 333, 359, 413, 471 (16)
217, 306, 333, 359, 424, 443 (17)
217, 306, 333, 359, 424, 471 (16)
217, 306, 333, 359, 443, 471 (16)
217, 306, 333, 413, 424, 443 (17)
217, 306, 333, 413, 424, 471 (17)
217, 306, 333, 413, 443, 471 (16)
217, 306, 333, 424, 443, 471 (16)
217, 306, 359, 413, 424, 443 (18)
217, 306, 359, 413, 424, 471 (17)
217, 306, 359, 413, 443, 471 (17)
217, 306, 359, 424, 443, 471 (17)
217, 306, 413, 424, 443, 471 (17)
217, 333, 359, 413, 424, 443 (19)
217, 333, 359, 413, 424, 471 (18)
217, 333, 359, 413, 443, 471 (18)
217, 333, 359, 424, 443, 471 (18)
217, 333, 413, 424, 443, 471 (18)
217, 359, 413, 424, 443, 471 (19)
249, 285, 289, 362, 443, 470 (15)
262, 364, 388, 422, 450, 478 (10)
286, 338, 354, 402, 414, 442 (16)
286, 338, 354, 402, 414, 470 (15)
286, 338, 354, 402, 442, 470 (15)
286, 338, 354, 414, 442, 470 (15)
286, 338, 402, 414, 442, 470 (15)
286, 354, 402, 414, 442, 470 (15)
306, 333, 359, 413, 424, 443 (18)
306, 333, 359, 413, 424, 471 (17)
306, 333, 359, 413, 443, 471 (17)
306, 333, 359, 424, 443, 471 (17)
306, 333, 413, 424, 443, 471 (17)
306, 359, 413, 424, 443, 471 (18)
309, 314, 354, 377, 381, 390 (10)
309, 314, 354, 377, 381, 448 (10)
309, 314, 354, 377, 390, 448 (10)
309, 314, 354, 381, 390, 448 (12)
309, 314, 377, 381, 390, 448 (10)
309, 354, 377, 381, 390, 448 (10)
314, 354, 377, 381, 390, 448 (10)
316, 348, 355, 368, 373, 396 (11)
318, 368, 412, 427, 460, 474 (12)
319, 339, 357, 377, 387, 460 (11)
333, 359, 413, 424, 443, 471 (19)
338, 354, 402, 414, 442, 470 (15)
